id,count,image_path,density_class,label
1076,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001076.jpg,Low,1
633,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000633.jpg,Very Low,4
793,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000793.jpg,Medium,2
196,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000196.jpg,High,0
91,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000091.jpg,Medium,2
1197,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001197.jpg,Low,1
387,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000387.jpg,Low,1
55,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000055.jpg,Very Low,4
369,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000369.jpg,High,0
1297,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001297.jpg,Very Low,4
235,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000235.jpg,High,0
1846,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001846.jpg,High,0
71,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000071.jpg,High,0
1016,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001016.jpg,Very High,3
1424,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001424.jpg,High,0
494,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000494.jpg,Very Low,4
476,16,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000476.jpg,Very Low,4
748,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000748.jpg,High,0
1765,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001765.jpg,Very Low,4
106,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000106.jpg,Very Low,4
881,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000881.jpg,Low,1
176,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000176.jpg,High,0
1221,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001221.jpg,Low,1
317,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000317.jpg,Very High,3
745,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000745.jpg,Medium,2
1834,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001834.jpg,Medium,2
1452,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001452.jpg,High,0
674,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000674.jpg,Very Low,4
1799,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001799.jpg,Medium,2
636,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000636.jpg,Very Low,4
1854,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001854.jpg,Very High,3
1679,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001679.jpg,Medium,2
610,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000610.jpg,Very Low,4
1946,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001946.jpg,Very Low,4
1930,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001930.jpg,High,0
947,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000947.jpg,Medium,2
358,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000358.jpg,High,0
1849,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001849.jpg,Very High,3
1806,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001806.jpg,Medium,2
977,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000977.jpg,High,0
1429,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001429.jpg,High,0
735,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000735.jpg,Medium,2
1157,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001157.jpg,Low,1
590,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000590.jpg,Low,1
370,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000370.jpg,High,0
1383,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001383.jpg,Medium,2
527,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000527.jpg,Very Low,4
190,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000190.jpg,Low,1
932,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000932.jpg,Medium,2
1592,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001592.jpg,Low,1
1137,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001137.jpg,High,0
1233,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001233.jpg,Medium,2
1011,40,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001011.jpg,Very High,3
1904,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001904.jpg,Medium,2
1852,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001852.jpg,Very High,3
1723,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001723.jpg,Very High,3
1586,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001586.jpg,Medium,2
817,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000817.jpg,Low,1
684,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000684.jpg,High,0
705,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000705.jpg,Medium,2
1635,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001635.jpg,Medium,2
565,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000565.jpg,Very Low,4
1006,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001006.jpg,Very High,3
219,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000219.jpg,Low,1
1404,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001404.jpg,Medium,2
4,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000004.jpg,Very High,3
1271,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001271.jpg,Low,1
406,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000406.jpg,Low,1
1005,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001005.jpg,High,0
606,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000606.jpg,Very Low,4
148,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000148.jpg,Medium,2
160,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000160.jpg,Medium,2
1726,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001726.jpg,Very High,3
1303,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001303.jpg,Low,1
561,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000561.jpg,Very Low,4
82,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000082.jpg,High,0
109,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000109.jpg,Low,1
827,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000827.jpg,Medium,2
374,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000374.jpg,Medium,2
911,42,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000911.jpg,Very High,3
861,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000861.jpg,Very Low,4
463,16,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000463.jpg,Very Low,4
1648,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001648.jpg,Very High,3
1484,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001484.jpg,Very Low,4
299,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000299.jpg,High,0
136,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000136.jpg,Very High,3
1362,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001362.jpg,Low,1
1327,37,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001327.jpg,High,0
239,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000239.jpg,Very Low,4
124,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000124.jpg,Medium,2
1714,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001714.jpg,Very High,3
14,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000014.jpg,Very Low,4
529,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000529.jpg,Very Low,4
321,45,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000321.jpg,Very High,3
44,20,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000044.jpg,Very Low,4
983,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000983.jpg,Very High,3
1505,17,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001505.jpg,Very Low,4
381,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000381.jpg,High,0
1843,39,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001843.jpg,Very High,3
357,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000357.jpg,Very High,3
1272,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001272.jpg,High,0
1302,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001302.jpg,Low,1
1282,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001282.jpg,Very Low,4
1402,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001402.jpg,Medium,2
1596,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001596.jpg,Medium,2
1583,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001583.jpg,Medium,2
1405,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001405.jpg,Low,1
1014,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001014.jpg,Very High,3
1214,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001214.jpg,High,0
1618,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001618.jpg,Very High,3
446,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000446.jpg,Very Low,4
180,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000180.jpg,Very High,3
831,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000831.jpg,High,0
530,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000530.jpg,Very Low,4
844,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000844.jpg,Low,1
1774,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001774.jpg,Low,1
907,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000907.jpg,Very High,3
1167,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001167.jpg,Medium,2
1928,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001928.jpg,Medium,2
536,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000536.jpg,Low,1
694,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000694.jpg,Medium,2
1086,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001086.jpg,Medium,2
1375,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001375.jpg,Low,1
1696,35,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001696.jpg,High,0
451,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000451.jpg,Very Low,4
1991,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001991.jpg,Low,1
1008,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001008.jpg,High,0
256,30,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000256.jpg,Medium,2
139,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000139.jpg,Very High,3
173,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000173.jpg,Low,1
1727,44,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001727.jpg,Very High,3
916,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000916.jpg,Medium,2
650,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000650.jpg,Very Low,4
312,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000312.jpg,High,0
1920,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001920.jpg,Medium,2
1760,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001760.jpg,Low,1
1811,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001811.jpg,Very High,3
479,19,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000479.jpg,Very Low,4
554,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000554.jpg,Low,1
733,38,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000733.jpg,Very High,3
1056,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001056.jpg,High,0
576,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000576.jpg,Very Low,4
696,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000696.jpg,Low,1
956,32,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000956.jpg,Medium,2
179,45,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000179.jpg,Very High,3
845,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000845.jpg,Very Low,4
1473,23,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001473.jpg,Very Low,4
1711,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001711.jpg,Medium,2
1228,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001228.jpg,Low,1
102,26,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000102.jpg,Low,1
1619,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001619.jpg,Very High,3
384,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000384.jpg,Medium,2
1750,28,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001750.jpg,Low,1
1720,43,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001720.jpg,Very High,3
1377,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001377.jpg,Low,1
736,33,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000736.jpg,Medium,2
714,41,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000714.jpg,Very High,3
548,17,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000548.jpg,Very Low,4
1223,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001223.jpg,Low,1
391,36,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000391.jpg,High,0
496,24,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000496.jpg,Very Low,4
12,22,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000012.jpg,Very Low,4
865,21,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000865.jpg,Very Low,4
836,25,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000836.jpg,Very Low,4
1932,29,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001932.jpg,Low,1
1170,31,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001170.jpg,Medium,2
512,27,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_000512.jpg,Low,1
1624,34,/kaggle/input/datasets/fmena14/crowd-counting/frames/frames/seq_001624.jpg,High,0
